x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1523933,10,3,5,10,0,2,4,0,0,0,0,0,0,4,3,1,3,3,3,2,2,2,1,0,1,1,0,1,3,15,0,1,10,11,7,0,1,4,5,0.6775,1101,355,801,300,0,0,0,0,0,0,2,0,0,0,0,0.6803,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,746,545,801,355,10,3,6.5,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,38459,4,4,4,0.9636,1,1,1,0.949,39205,0,,0,0,0,39205,0,39205,1,1,1,1,0,1,4,4,4,38459,38459,0.9636,0,,38459,0.9636,1,1,1,0,,0,,629
1163403,152,3,59,152,0,2,2,2,0,0,0,3,5,12,5,7,4,4,7,3,2,2,3,0,1,1,0,3,2,6,0,0,1,1,3,0,0,1,1,0.6882,8400,2619,3600,700,0,0,0,1,0,1,0,0,0,2,0,0.9626,0.3453,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,1,1,4337,2920,3600,2563,152,3,58.3333,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,26278,3,3,3,0.9784,1,1,1,0.4041,32059,0,0,0,0,0,32059,0,32059,1,1,1,1,0,2,3,3,3,26278,26278,0.9784,0,,26278,0.9784,1,1,1,0,,0,,655
1118668,146,1,49,146,0,4,4,5,2,15,15,5,2,48,24,24,6,6,44,20,3,3,3,1,1,1,1,1,27,4,1,1,1,1,3,0,0,0,0,0.342,112120,73773,12000,350,2,5,0,3,1,2,1,4,1,0,0,0.8669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.9499,0.9499,18,14,13,11,2,0,1,2,2,38347,6722,12000,73773,146,1,53.1499,1,0,,0,1,1,1,1,1,1,1,1,0,1,0,59,59,59,151020,0.9114,1,1,1,1,5474,52,52,52,0.1499,1,1,1,0.5477,204367,0,,0,0,0,204367,0,204367,1,1,1,3,0,1,52,3,19.3333,15000,166020,0.3261,0,,15000,0.3261,1,1,1,0,1,9526,1.0027,679
1547416,12,8,10,163,0,0,1,1,0,2,2,1,3,10,2,8,5,1,7,2,2,1,2,1,1,1,1,1,4,10,0,4,5,7,8,0,3,4,6,0.5248,2050,974,1300,200,0,0,1,0,0,0,1,0,0,0,0,0.6584,0.2933,2,0,0,1,2,2,2,1,0,0,1,1,1,1,2,1,887,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1076,856,1300,974,12,8,10,4,0,,0,1,1,1,1,0,1,1,0,0,,1,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0128,1076,0,,0,0,0,1076,0,1076,1,1,1,0,0,3,,,,0,0,,0,,0,,0,1,1,0,3,0,,612
1665594,330,145,208,384,0,0,0,0,0,0,0,0,6,6,3,3,4,3,5,2,3,2,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0.4179,18940,11024,13000,124,0,0,1,0,0,0,0,1,0,0,1,0.7676,0.2581,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,2,1,0,0,1,6,1,3,3,3,3,4,6,6,6,6,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,5,4,6,6,6,6,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,11,2,5,5,5,5,8,11,11,11,11,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,1,0,0,0,0,9360,4560,13000,11024,330,145,237.5,3,1,0.2581,3356,1,1,1,1,0,1,1,1,0,1,0,150,150,150,15656,0.3131,1,1,1,0,0,,,,,0,0,0,0.3481,25016,4800,0.3356,1,1,2,23572,7916,15656,1,1,1,0,0,,,,,0,15656,,0,,0,,0,0,0,0,,0,,609
1230517,357,7,167,446,1,1,3,0,3,1,3,2,21,33,7,26,5,3,31,7,3,3,1,1,1,1,1,1,17,3,0,0,1,2,3,0,0,1,2,0.0621,41900,39298,20900,605,1,3,0,0,0,0,0,0,0,0,1,0.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714,0.5714,7,6,5,3,1,0,0,1,3,23802,21200,20900,39298,357,7,167.8571,1,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1142,23802,21200,1.0143,0,0,0,2602,0,2602,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,765
1121506,203,12,99,329,1,0,0,3,0,2,1,2,12,20,6,14,4,4,17,5,3,3,3,0,1,1,0,3,12,4,0,0,0,1,2,0,0,0,1,0.0084,46500,46109,22000,1500,4,0,0,0,0,0,0,0,0,0,0,0.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,5,3,3,3,3,1,0,0,0,391,325,22000,46109,203,12,116,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,17592,16,16,16,0.6925,1,1,1,0.0852,17983,0,,0,0,0,17983,0,17983,1,1,1,1,0,1,16,16,16,17592,17592,0.6925,0,,17592,0.6925,1,1,1,0,,0,,825
1441685,,,,65,1,0,0,0,0,1,2,0,0,3,0,3,2,0,1,0,1,0,2,0,1,1,0,2,1,5,0,1,2,2,4,0,1,2,2,,0,0,700,700,0,0,0,0,0,0,0,0,0,0,1,,,6,0,2,2,2,4,6,0,0,0,0,0,0,0,1,0,7209,3,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,872,872,700,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.5156,14774,14774,0.5156,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,445
1499988,353,15,127,407,1,0,1,5,2,1,1,7,21,38,12,26,7,6,29,9,3,3,4,1,1,1,2,4,21,3,0,0,0,1,2,0,0,0,1,0.1838,69900,57052,103700,100,4,2,2,0,0,0,0,1,0,0,0,0.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888,0.8888,8,6,6,5,3,0,0,0,1,9095,3384,15000,55805,353,17,132.8888,0,0,,0,1,1,1,1,1,1,4,1,0,1,0,39,39,39,327952,0.9478,1,1,1,1,6771,15,15,15,0.7682,1,1,1,0.3603,347571,0,,0,0,0,347571,0,347571,1,1,1,1,0,1,15,15,15,6771,334723,0.7682,0,,6771,0.7682,1,1,1,0,,0,,784
1323364,360,61,177,360,1,1,1,1,1,4,1,2,12,22,6,16,7,5,16,3,3,2,2,1,1,1,2,2,7,1,0,0,1,1,1,0,0,1,1,0.1095,30750,27382,14600,200,3,0,1,0,0,0,0,0,0,0,0,0.2982,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,1,0,0,1,1,3363,2654,14600,22387,227,130,170.6666,0,0,,0,1,1,1,1,1,1,2,1,0,1,0,131,131,131,5623,0.3748,1,1,1,1,2707,61,61,61,0.1154,1,1,1,0.0543,11698,0,,0,0,0,11698,0,11698,1,1,1,1,0,1,61,61,61,2707,8330,0.1154,0,,2707,0.1154,1,1,1,0,,0,,820
1061526,159,3,91,159,0,3,3,0,1,1,0,8,8,21,17,4,3,3,4,3,1,1,17,0,1,1,0,3,4,4,1,1,2,3,4,1,1,2,3,1.0616,1800,-111,2000,300,0,0,0,0,0,0,0,0,0,0,3,1.1899,1.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,1,0,0,0,1,1,1,12,1,1,0,10,5,1,2,2,2,2,3,5,5,5,5,1,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1,0,,0,0,0,0,0,0,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3,0,10,14,1,2,2,2,3,3,5,5,5,6,1,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,1911,1021,2000,-111,5,3,4.3333,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,10721,24,24,24,0.4336,1,1,1,0.4288,42525,6465,0.4643,1,1,2,42525,34581,7944,1,1,1,14,1,5,159,24,110.2142,40614,40614,0.6191,34224,0.643,6390,0.5164,1,1,1,1,5,29893,0.7314,547
1499975,245,62,153,245,1,0,0,0,0,2,2,2,6,12,2,10,5,2,7,1,3,1,5,0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0.4179,25900,15075,25900,1500,0,0,0,0,1,0,0,0,0,0,0,0.4179,0.4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,10825,10825,25900,15075,245,245,245,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,2774,62,62,62,0.1679,1,1,1,0.1388,13599,0,,0,0,0,13599,0,13599,1,1,1,1,0,1,62,62,62,2774,2774,0.1679,0,,2774,0.1679,1,1,1,0,,0,,785
1497481,40,40,40,88,0,0,1,0,0,3,3,1,0,8,1,7,5,1,0,0,0,0,6,0,0,0,0,0,0,11,0,0,4,7,9,0,0,3,6,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,13,0,1,4,4,13,13,2,0,0,0,0,2,2,11,2,10437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,68,1,0,0,0,1,1,1,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,0,1,3,0,0,0,1,2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,1,1,1,1,2,0,0,0,0,0,0,0,2,0,0,1,1,8,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,0,0,1,3,0,0,0,1,2,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.5577,1150,1150,0.8633,1,1,1,390,390,0,1,1,1,1,1,9,40,40,40,390,390,1,390,1,0,,1,1,1,0,,0,,470
959671,24,15,18,24,1,0,4,2,1,0,0,0,0,7,3,4,1,1,7,3,1,1,0,0,0,1,0,0,7,8,1,2,2,6,8,1,2,2,6,0.0217,2350,2299,2200,300,3,0,0,0,0,0,0,0,0,0,0,0.0362,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,51,29,2200,2299,24,15,18.3333,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0076,51,0,,0,0,0,51,0,51,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,727
821340,8,1,5,37,0,1,3,0,0,2,0,0,0,5,3,2,2,1,3,3,1,1,2,0,0,1,0,0,3,3,0,0,0,3,1,0,0,0,1,0.8688,900,118,300,300,0,0,0,0,0,0,1,0,0,1,1,1.0233,0.67,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,782,307,300,118,8,1,5.3333,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1428,782,0,,0,0,0,782,0,782,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,574
1195292,180,49,102,180,1,0,0,1,0,3,4,2,5,15,7,8,3,2,14,7,2,2,1,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0.4713,38800,20511,8500,124,0,0,1,1,2,1,2,0,0,0,0,0.6554,0.2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,6,5,5,0,0,0,0,0,18289,5168,8500,20511,180,49,102.1428,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3002,18289,0,,0,0,0,18289,0,18289,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,727
1281531,293,14,109,457,1,0,0,1,1,1,0,1,12,16,6,10,6,5,6,1,2,1,4,1,1,1,3,2,2,2,0,0,0,0,1,0,0,0,0,0.327,47000,31629,30000,2001,1,0,0,0,0,0,0,0,1,0,0,0.8707,0.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,569,569,30000,29431,293,142,217.5,0,0,,0,1,1,1,1,1,1,6,2,0,1,0,135,46,90.5,66765,0.6039,1,1,1,1,42078,26,14,20,0.6684,1,1,1,0.1995,109412,0,,0,0,0,109412,0,109412,1,1,1,2,0,1,26,14,20,42078,94041,0.6684,0,,42078,0.6684,1,1,1,0,,0,,821
874499,,,,74,0,0,0,1,1,2,1,0,0,5,0,5,2,0,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,1,3,4,0,0,0,0,0,0,0,3,0,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,,0,,0,,0,0,1,0,,0,,575
866410,22,17,19,111,1,1,1,3,0,1,0,0,1,6,2,4,4,2,3,2,3,2,3,0,1,1,0,3,2,8,0,0,3,5,5,0,0,1,3,1.2725,400,-109,300,100,0,0,0,0,0,0,0,0,0,0,2,1.8799,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,1,5,6,6,6,1,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,509,321,300,-109,22,17,19.5,1,1,1.07,321,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,1,1,0.0079,509,321,1.07,1,1,1,509,321,188,1,1,1,0,0,2,,,,0,0,,0,,0,,0,1,1,0,,0,,527
1256440,,,,104,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,10,0,0,2,6,7,0,0,1,4,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,2,3,6,8,0,0,0,0,0,0,0,8,0,13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,499
1495257,75,1,33,133,0,1,2,3,2,6,14,5,7,39,4,35,5,3,1,1,1,1,38,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0.5946,2600,1054,2600,2600,0,0,0,0,0,1,0,0,0,0,0,0.5946,0.5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1546,1546,2600,1054,75,75,75,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0881,6366,0,,0,0,0,6366,0,6366,1,1,1,3,0,1,44,1,19,4820,4820,0.4492,0,,4820,0.4492,1,1,1,0,,0,,742
